unique_transaction_id,transaction_status,dollarsobligated,baseandexercisedoptionsvalue,baseandalloptionsvalue,maj_agency_cat,mod_agency,maj_fund_agency_cat,contractingofficeagencyid,contractingofficeid,fundingrequestingagencyid,fundingrequestingofficeid,fundedbyforeignentity,signeddate,effectivedate,currentcompletiondate,ultimatecompletiondate,lastdatetoorder,contractactiontype,reasonformodification,typeofcontractpricing,priceevaluationpercentdifference,subcontractplan,lettercontract,multiyearcontract,performancebasedservicecontract,majorprogramcode,contingencyhumanitarianpeacekeepingoperation,contractfinancing,costorpricingdata,costaccountingstandardsclause,descriptionofcontractrequirement,purchasecardaspaymentmethod,numberofactions,nationalinterestactioncode,progsourceagency,progsourceaccount,progsourcesubacct,account_title,rec_flag,typeofidc,multipleorsingleawardidc,programacronym,vendorname,vendoralternatename,vendorlegalorganizationname,vendordoingasbusinessname,divisionname,divisionnumberorofficecode,vendorenabled,vendorlocationdisableflag,ccrexception,streetaddress,streetaddress2,streetaddress3,city,state,zipcode,vendorcountrycode,vendor_state_code,vendor_cd,congressionaldistrict,vendorsitecode,vendoralternatesitecode,dunsnumber,parentdunsnumber,phoneno,faxno,registrationdate,renewaldate,mod_parent,locationcode,statecode,PlaceofPerformanceCity,pop_state_code,placeofperformancecountrycode,placeofperformancezipcode,pop_cd,placeofperformancecongressionaldistrict,psc_cat,productorservicecode,systemequipmentcode,claimantprogramcode,principalnaicscode,informationtechnologycommercialitemcategory,gfe_gfp,useofepadesignatedproducts,recoveredmaterialclauses,seatransportation,contractbundling,consolidatedcontract,countryoforigin,placeofmanufacture,manufacturingorganizationtype,agencyid,piid,modnumber,transactionnumber,fiscal_year,idvagencyid,idvpiid,idvmodificationnumber,solicitationid,extentcompeted,reasonnotcompeted,numberofoffersreceived,commercialitemacquisitionprocedures,commercialitemtestprogram,smallbusinesscompetitivenessdemonstrationprogram,a76action,competitiveprocedures,solicitationprocedures,typeofsetaside,localareasetaside,evaluatedpreference,fedbizopps,research,statutoryexceptiontofairopportunity,organizationaltype,numberofemployees,annualrevenue,firm8aflag,hubzoneflag,sdbflag,issbacertifiedsmalldisadvantagedbusiness,shelteredworkshopflag,hbcuflag,educationalinstitutionflag,womenownedflag,veteranownedflag,srdvobflag,localgovernmentflag,minorityinstitutionflag,aiobflag,stategovernmentflag,federalgovernmentflag,minorityownedbusinessflag,apaobflag,tribalgovernmentflag,baobflag,naobflag,saaobflag,nonprofitorganizationflag,isothernotforprofitorganization,isforprofitorganization,isfoundation,haobflag,ishispanicservicinginstitution,emergingsmallbusinessflag,hospitalflag,contractingofficerbusinesssizedetermination,is1862landgrantcollege,is1890landgrantcollege,is1994landgrantcollege,isveterinarycollege,isveterinaryhospital,isprivateuniversityorcollege,isschoolofforestry,isstatecontrolledinstitutionofhigherlearning,isserviceprovider,receivescontracts,receivesgrants,receivescontractsandgrants,isairportauthority,iscouncilofgovernments,ishousingauthoritiespublicortribal,isinterstateentity,isplanningcommission,isportauthority,istransitauthority,issubchapterscorporation,islimitedliabilitycorporation,isforeignownedandlocated,isarchitectureandengineering,isdotcertifieddisadvantagedbusinessenterprise,iscitylocalgovernment,iscommunitydevelopedcorporationownedfirm,iscommunitydevelopmentcorporation,isconstructionfirm,ismanufacturerofgoods,iscorporateentitynottaxexempt,iscountylocalgovernment,isdomesticshelter,isfederalgovernmentagency,isfederallyfundedresearchanddevelopmentcorp,isforeigngovernment,isindiantribe,isintermunicipallocalgovernment,isinternationalorganization,islaborsurplusareafirm,islocalgovernmentowned,ismunicipalitylocalgovernment,isnativehawaiianownedorganizationorfirm,isotherbusinessororganization,isotherminorityowned,ispartnershiporlimitedliabilitypartnership,isschooldistrictlocalgovernment,issmallagriculturalcooperative,issoleproprietorship,istownshiplocalgovernment,istriballyownedfirm,istribalcollege,isalaskannativeownedcorporationorfirm,iscorporateentitytaxexempt,iswomenownedsmallbusiness,isecondisadvwomenownedsmallbusiness,isjointventurewomenownedsmallbusiness,isjointventureecondisadvwomenownedsmallbusiness,walshhealyact,servicecontractact,davisbaconact,clingercohenact,otherstatutoryauthority,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,interagencycontractingauthority,last_modified_date
c9859722b5a2ebddd20711bfd9875163,active,12576.00,.00,.00,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,N00140: NAVSUP FLT LOG CTR PHILADELPHIA,1700: DEPT OF THE NAVY,N00066: US JOINT FORCES COMMAND,Not Applicable,09/05/2006,09/05/2006,07/19/2006,,,DO Delivery Order,D: CHANGE ORDER,U: Cost Plus Fixed Fee,,B: PLAN NOT REQUIRED ,X,N: No,Y: YES - SERVICE WHERE PBA IS USED.,,: ,: ,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,NORTHROP GRUMMAN SPACE & MISSI,,,,,,,,,12900 FEDERAL SYSTEMS PARK,,,FAIRFAX,VA,22033,UNITED STATES,VA,VA10,VA10,,,152791505,016435559,,,,,NORTHROP GRUMMAN CORPORATION,76432,VA: VIRGINIA,,VA: ,USA: UNITED STATES,,VA00,VA00,D,D306: ADP SYSTEMS ANALYSIS SERVICES,000: NONE,S1: SERVICES,541513: COMPUTER FACILITIES MANAGEMENT SERVICES,: ,N: Transaction does not use GFE/GFP,: ,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,: ,N: No,,: ,: ,9700: DEPT OF DEFENSE,0011,2,0,2006,9700,N0014005D0021,0,,C: NOT COMPETED,ONE: ONLY ONE SOURCE - OTHER ,1,D: ,N: No,N: NO,No,,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,N: No,X: Not Applicable,Y: Yes,,,,,,,,,,,,X: Not Applicable,06/07/2009
a65db6a039694d5f67307eb5b49968c2,active,.00,.00,.00,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,N62467: NAVY FACILITIES ENGINEERING COMMAND,2100: DEPT OF THE ARMY,W81YR6: W0DA USNS RED CLOUD,Not Applicable,12/05/2005,12/05/2005,09/30/2003,,,DO Delivery Order,: ,J: Firm Fixed Price,,: ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,Z: NOT APPLICABLE,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,FENNELL CONTAINER CO INC,,,,,,,,,141 FENNELL ST,,,NORTH CHARLEST,SC,29418,UNITED STATES,SC,SC01,SC01,,,086366606,020138298,,,,,REPUBLIC SERVICES  INC.,13495,SC: SOUTH CAROLINA,,SC: ,USA: UNITED STATES,,SC00,SC00,S,S205: TRASH/GARBAGE COLLECTION,000: NONE,S1: SERVICES,562111: SOLID WASTE COLLECTION,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,: ,N: NO,D: NOT A BUNDLED REQUIREMENT,N: No,,: ,: ,9700: DEPT OF DEFENSE,FB00,0,0,2006,9700,N6246701D8287,0,,A: FULL AND OPEN COMPETITION,: ,6,D: ,N: No,N: NO,No,,: ,NONE: NO SET ASIDE USED.,,: ,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,Y: Yes,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,04/26/2010
60b5eb2cf2f7a398978a19a8514b049f,active,26775.00,.00,.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SPM500: DLA TROOP SUPPORT,97AS: DEFENSE LOGISTICS AGENCY,SPM500: DLA TROOP SUPPORT,Not Applicable,10/18/2005,10/18/2005,01/17/2006,,,DO Delivery Order,: ,K: Fixed Price with Economic Price Adjustment,,: ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,"GREENE METAL PRODUCTS, INC",,,,,,,,,24500 CAPITAL BLVD,,,CLINTON TOWNSH,MI,48036,UNITED STATES,MI,MI12,MI12,,,079850673,079850673,,,,,GREENE METAL PRODUCTS  INC.,16540,MI: MICHIGAN,,MI: ,USA: UNITED STATES,,MI00,MI00,53,5340: HARDWARE,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,332510: HARDWARE MANUFACTURING,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,: ,N: NO,D: NOT A BUNDLED REQUIREMENT,N: No,,: ,: ,9700: DEPT OF DEFENSE,0003,0,0,2006,9700,SPM50004D0257,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,: ,14,D: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,SBA: SMALL BUSINESS SET ASIDE - TOTAL,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N: No,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/08/2006
cefc7d9db153b95d986292c9033e9b22,active,7826.00,.00,.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SP0500: DLA TROOP SUPPORT,97AS: DEFENSE LOGISTICS AGENCY,SP0500: DLA TROOP SUPPORT,Not Applicable,11/14/2005,11/14/2005,02/13/2006,,,DO Delivery Order,: ,K: Fixed Price with Economic Price Adjustment,,: ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,"GREENE METAL PRODUCTS, INC",,,,,,,,,24500 CAPITAL BLVD,,,CLINTON TOWNSH,MI,48036,UNITED STATES,MI,MI12,MI12,,,079850673,079850673,,,,,GREENE METAL PRODUCTS  INC.,16540,MI: MICHIGAN,,MI: ,USA: UNITED STATES,,MI00,MI00,53,5340: HARDWARE,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,332510: HARDWARE MANUFACTURING,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,: ,N: NO,D: NOT A BUNDLED REQUIREMENT,N: No,,: ,: ,9700: DEPT OF DEFENSE,1042,0,0,2006,9700,SP050004D0257,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,: ,14,D: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,SBA: SMALL BUSINESS SET ASIDE - TOTAL,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/08/2006
bd7c3e0546c0608787442317cf56811d,active,4713.00,.00,.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SPM300: DLA TROOP SUPPORT,97AS: DEFENSE LOGISTICS AGENCY,SPM300: DLA TROOP SUPPORT,Not Applicable,07/03/2006,07/03/2006,07/18/2006,,,DO Delivery Order,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,FLOWERS BAKING COMPANY OF NORF,,,,,,,,,1209 CORPREW AVE,,,NORFOLK,VA,23504,UNITED STATES,VA,VA03,VA03,,,097415343,003294568,,,,,FLOWERS FOODS  INC.,57000,VA: VIRGINIA,,VA: ,USA: UNITED STATES,,VA00,VA00,89,8920: BAKERY AND CEREAL PRODUCTS,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,311812: COMMERCIAL BAKERIES,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,: ,U: UNKNOWN,D: NOT A BUNDLED REQUIREMENT,N: No,,: ,: ,9700: DEPT OF DEFENSE,184E,0,0,2006,9700,SPM30005DW073,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,FOC: FOLLOW-ON CONTRACT ,2,D: ,N: No,N: NO,No,,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,03/13/2010
e85b7042abacb7a89df2df7b5f378a11,active,85874.00,.00,.00,9700: DEPT OF DEFENSE,5700: DEPT OF THE AIR FORCE,9700: DEPT OF DEFENSE,5700: DEPT OF THE AIR FORCE,FA4416: FA4416  316 CONS LGC,5700: DEPT OF THE AIR FORCE,FA4416: FA4416  316 CONS LGC,Not Applicable,09/29/2006,09/29/2006,09/29/2007,,,DO Delivery Order,: ,J: Firm Fixed Price,,: ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,A: FAR 52.232-16 PROGRESS PAYMENTS,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,APPLICATORS INC,,,,,,,,,14700 OLD GUNPOWDER RD,,,LAUREL,MD,20707,UNITED STATES,MD,MD05,MD05,,,046730917,046730917,,,,,APPLICATORS  INC.,01450,MD: MARYLAND,,MD: ,USA: UNITED STATES,,MD00,MD00,Z,Z222: MAINT-REP-ALT/HWYS-RDS-STS-BRDGS-RA,000: NONE,C2: CONSTRUCTION,234110: HIGHWAY AND STREET CONSTRUCTION,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,: ,N: NO,D: NOT A BUNDLED REQUIREMENT,N: No,,: ,: ,9700: DEPT OF DEFENSE,5037,0,0,2006,9700,FA441601D0024,0,,A: FULL AND OPEN COMPETITION,: ,1,D: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,N: No,N: No,,,,,,,,,,,,X: Not Applicable,12/10/2006
c0a4d702d7aa594686cdf4e315ba91b0,active,1965.00,.00,.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W912HY: W076 ENDIST GALVESTON,2100: DEPT OF THE ARMY,W912HY: W076 ENDIST GALVESTON,Not Applicable,10/17/2005,10/17/2005,12/14/2005,,,PO Purchase Order,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,: ,: ,: ,X, ,N: No,1,H05R: HURRICANE RITA 2005,,,,,,,: ,,CEN TEX RENTAL CENTERS OF AUST,,,,,,,,,5408 E VETERANS MEMORIAL,,,KILLEEN,TX,76543,UNITED STATES,TX,TX31,TX31,,,807121850,164942112,,,,,CEN TEX RENTAL CENTERS OF AUSTIN,07000,TX: TEXAS,,TX: ,USA: UNITED STATES,,TX00,TX00,71,7110: OFFICE FURNITURE,ZHR: HURRICANE RITA,S1: SERVICES,532420: OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,: ,N: No,,: ,: ,9700: DEPT OF DEFENSE,W912HY06P0010,0,0,2006,,,,,C: NOT COMPETED,: ,1,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,09/01/2006
f9a61b47e5ebe4c3a1f20a77265a2a3e,active,3500.00,.00,.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W25G1V: W0ML USA DEP TOBYHANNA,2100: DEPT OF THE ARMY,W25G1V: W0ML USA DEP TOBYHANNA,Not Applicable,12/15/2005,12/15/2005,12/30/2005,,,PO Purchase Order,: ,J: Firm Fixed Price,,: ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,: ,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,EPSON AMERICA INC,,,,,,,,,3840 KILROY AIRPORT WAY,,,LONG BEACH,CA,90806,UNITED STATES,CA,CA37,CA37,,,020754396,690549639,,,,,SEIKO EPSON CORPORATION,76968,PA: PENNSYLVANIA,,PA: ,USA: UNITED STATES,,PA00,PA00,U,U012: INFORMATION TRAINING,000: NONE,S1: SERVICES,611519: OTHER TECHNICAL AND TRADE SCHOOLS,E: COMMERCIAL SERVICE,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,U: UNKNOWN,: ,N: No,,: ,: ,9700: DEPT OF DEFENSE,W25G1V06P1017,0,0,2006,,,,,A: FULL AND OPEN COMPETITION,: ,2,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,N: No,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,07/23/2006
36c51040dd56dd5c8e39581d3d2799a2,active,7759.00,.00,.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SP0500: DLA TROOP SUPPORT,97AS: DEFENSE LOGISTICS AGENCY,SP0500: DLA TROOP SUPPORT,Not Applicable,11/14/2005,11/14/2005,11/22/2005,,,DO Delivery Order,: ,K: Fixed Price with Economic Price Adjustment,,: ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,TOTAL INDUSTRIAL & PACKAGING C,,,,,,,,,1300 ISLAND AVENUE,,,MCKEES ROCKS,PA,15136,UNITED STATES,PA,PA14,PA14,,,848750980,848750980,,,,,TOTAL INDUSTRIAL & PACKAGING C,46264,PA: PENNSYLVANIA,,PA: ,USA: UNITED STATES,,PA00,PA00,30,3030: BELTING DRIVE BELTS FAN BELTS & ACC,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,326220: RUBBER AND PLASTICS HOSES AND BELTING MANUFACTURING,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,: ,N: NO,D: NOT A BUNDLED REQUIREMENT,N: No,,: ,: ,9700: DEPT OF DEFENSE,HVA9,0,0,2006,9700,SP050001D0139,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,ONE: ONLY ONE SOURCE - OTHER ,2,D: ,N: No,N: NO,No,,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,03/13/2010
19ec7a1fcea171f5fc203df7a14e0192,active,-13695.00,.00,.00,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,N62467: NAVY FACILITIES ENGINEERING COMMAND,1700: DEPT OF THE NAVY,N60508: NAVAL AIR STATION  WHITING FIELD,Not Applicable,11/30/2005,11/30/2005,02/22/2006,,,DO Delivery Order,D: CHANGE ORDER,J: Firm Fixed Price,,: ,X,N: No,Y: YES - SERVICE WHERE PBA IS USED.,,: ,: ,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,"PROJECT RESOURCES DEL JEN, A J",,,,,,,,,"3760 CONVOY STREET, SUITE",,,SAN DIEGO,CA,92111,UNITED STATES,CA,CA53,CA53,,,014752252,014752252,,,,,PRI/DJI  A CONSTRUCTION  JV,45750,FL: FLORIDA,,FL: ,USA: UNITED STATES,,FL00,FL00,S,S216: FACILITIES OPERATIONS SUPPORT SVCS,000: NONE,S1: SERVICES,561210: FACILITIES SUPPORT SERVICES,: ,N: Transaction does not use GFE/GFP,: ,: ,N: NO,: ,N: No,,: ,: ,9700: DEPT OF DEFENSE,5132,2,0,2006,9700,N6246799D1041,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,: ,3,D: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,SBA: SMALL BUSINESS SET ASIDE - TOTAL,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,07/22/2008
f11ef8c444a823cb2df702e593fcb71a,active,8248.00,.00,.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SP0930: DLA LAND AND MARITIME,97AS: DEFENSE LOGISTICS AGENCY,SP0930: DLA LAND AND MARITIME,Not Applicable,10/11/2005,10/11/2005,04/10/2006,,,PO Purchase Order,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,: ,: ,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,AERO ENGINEERING & MANUFACTURI,,,,,,,,,28217 AVENUE CROCKER,,,VALENCIA,CA,91355,UNITED STATES,CA,CA25,CA25,,,008391682,008391682,,,,,AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA,81596,CA: CALIFORNIA,,CA: ,USA: UNITED STATES,,CA00,CA00,59,"5935: CONNECTORS, ELECTRICAL",000: NONE,C9A: CONSTRUCTION EQUIPMENT,334417: ELECTRONIC CONNECTOR MANUFACTURING,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,: ,N: No,,: ,: ,9700: DEPT OF DEFENSE,SP093005VK930,0,0,2006,,,,,A: FULL AND OPEN COMPETITION,: ,2,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,,0,0,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/08/2006
